STATION;NOM;LONGITUDE;LATITUDE;ALTITUDE;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
15014004;AURILLAC;2,419;44,892;632;2020/03/20;0,0;4,5;17,9;14,2;140;8,9;130;410;3,6
15014004;AURILLAC;2,419;44,892;632;2020/03/21;0,0;4,4;18,7;7,0;130;4,3;90;472;2,7
15014004;AURILLAC;2,419;44,892;632;2020/03/22;0,0;4,7;16,7;9,7;170;5,5;90;412;2,5
15014004;AURILLAC;2,419;44,892;632;2020/03/23;0,4;4,0;15,3;9,7;160;6,3;30;441;1,9
15014004;AURILLAC;2,419;44,892;632;2020/03/24;0,0;3,2;16,3;9,4;130;5,7;120;541;2,6
15014004;AURILLAC;2,419;44,892;632;2020/03/25;0,0;0,1;12,6;12,8;140;6,6;140;688;2,9
15014004;AURILLAC;2,419;44,892;632;2020/03/26;0,0;-1,0;8,8;10,5;120;4,5;90;413;1,7
15014004;AURILLAC;2,419;44,892;632;2020/03/27;0,0;-2,8;13,7;8,1;280;4,0;340;672;2,1
15014004;AURILLAC;2,419;44,892;632;2020/03/28;0,0;-0,5;15,9;8,5;290;4,7;290;704;2,4
15014004;AURILLAC;2,419;44,892;632;2020/03/29;0,6;-0,1;8,6;10,3;70;6,8;80;10;1,2
15014004;AURILLAC;2,419;44,892;632;2020/03/30;0,4;-0,5;6,1;12,9;110;8,2;90;40;1,2
15014004;AURILLAC;2,419;44,892;632;2020/03/31;0,0;0,4;13,8;10,5;120;6,5;110;682;2,7
16089001;COGNAC;-0,316;45,665;30;2020/01/01;1,2;5,5;12,6;7,5;170;5,4;170;111;0,3
16089001;COGNAC;-0,316;45,665;30;2020/01/02;0,0;6,8;11,3;6,9;170;5,5;170;100;0,6
16089001;COGNAC;-0,316;45,665;30;2020/01/03;1,2;5,4;14,5;10,5;260;6,7;250;169;0,4
16089001;COGNAC;-0,316;45,665;30;2020/01/04;0,0;6,6;9,9;7,9;50;5,0;360;365;0,9
16089001;COGNAC;-0,316;45,665;30;2020/01/05;0,0;-1,4;9,6;9,6;40;7,5;30;476;0,6
16089001;COGNAC;-0,316;45,665;30;2020/01/06;0,0;-0,3;7,1;9,5;180;6,8;200;334;0,3
16089001;COGNAC;-0,316;45,665;30;2020/01/07;1,2;4,5;11,7;5,2;190;3,3;220;0;0,0
16089001;COGNAC;-0,316;45,665;30;2020/01/08;0,0;8,2;14,3;6,0;180;4,5;180;188;0,5
16089001;COGNAC;-0,316;45,665;30;2020/01/09;6,4;8,5;13,3;16,3;230;10,1;210;60;0,9
16089001;COGNAC;-0,316;45,665;30;2020/01/10;0,0;7,2;11,6;13,7;250;8,5;240;79;1,3
16089001;COGNAC;-0,316;45,665;30;2020/01/11;0,0;-1,2;11,5;5,0;140;3,5;140;444;0,6
16089001;COGNAC;-0,316;45,665;30;2020/01/12;0,0;0,4;10,4;8,1;180;5,7;180;112;0,5
16089001;COGNAC;-0,316;45,665;30;2020/01/13;0,0;6,5;11,4;9,0;150;7,1;140;260;1,4
16089001;COGNAC;-0,316;45,665;30;2020/01/14;0,0;6,1;13,9;11,6;170;7,9;160;137;2,0
16089001;COGNAC;-0,316;45,665;30;2020/01/15;0,0;8,0;14,4;15,7;180;10,7;180;98;1,7
16089001;COGNAC;-0,316;45,665;30;2020/01/16;2,6;5,9;16,3;16,1;150;11,6;160;491;1,9
16089001;COGNAC;-0,316;45,665;30;2020/01/17;0,4;7,9;11,9;11,2;240;7,1;160;105;1,2
16089001;COGNAC;-0,316;45,665;30;2020/01/18;0,0;2,4;8,3;12,1;50;8,1;40;251;0,6
16089001;COGNAC;-0,316;45,665;30;2020/01/19;0,0;3,7;8,2;18,2;50;13,1;40;463;1,7
16089001;COGNAC;-0,316;45,665;30;2020/01/20;0,0;2,7;7,7;17,3;30;12,2;40;503;1,8
16089001;COGNAC;-0,316;45,665;30;2020/01/21;0,0;-0,1;8,6;8,8;20;5,9;20;249;1,2
16089001;COGNAC;-0,316;45,665;30;2020/01/22;0,0;0,6;10,8;9,0;50;6,5;40;208;1,5
16089001;COGNAC;-0,316;45,665;30;2020/01/23;1,0;5,3;10,1;9,0;50;6,3;50;11;1,4
16089001;COGNAC;-0,316;45,665;30;2020/01/24;0,0;5,0;13,7;5,5;120;3,9;90;171;0,7
16089001;COGNAC;-0,316;45,665;30;2020/01/25;2,0;3,9;14,0;7,3;150;5,7;160;389;0,8
16089001;COGNAC;-0,316;45,665;30;2020/01/26;2,6;6,2;13,6;8,7;170;6,4;170;221;0,8
16089001;COGNAC;-0,316;45,665;30;2020/01/27;14,9;7,7;11,1;18,8;270;10,6;210;4;0,7
16089001;COGNAC;-0,316;45,665;30;2020/01/28;1,4;8,3;12,4;19,9;260;12,6;260;107;1,7
16089001;COGNAC;-0,316;45,665;30;2020/01/29;8,7;6,5;13,2;9,6;230;6,3;230;95;0,9
16089001;COGNAC;-0,316;45,665;30;2020/01/30;4,6;9,8;16,0;11,6;220;8,1;200;0;0,8
16089001;COGNAC;-0,316;45,665;30;2020/01/31;3,6;12,1;14,3;8,2;240;6,1;220;1;0,6
16089001;COGNAC;-0,316;45,665;30;2020/02/01;4,8;11,6;14,8;14,2;250;9,6;260;71;0,9
16089001;COGNAC;-0,316;45,665;30;2020/02/02;2,0;12,4;15,8;13,8;250;9,2;250;0;0,8
16089001;COGNAC;-0,316;45,665;30;2020/02/03;0,2;8,4;20,6;15,4;270;9,9;270;496;1,7
16089001;COGNAC;-0,316;45,665;30;2020/02/04;0,0;7,4;12,8;13,3;270;9,6;280;255;2,0
16089001;COGNAC;-0,316;45,665;30;2020/02/05;0,0;1,5;11,8;9,2;40;6,4;60;367;1,2
16089001;COGNAC;-0,316;45,665;30;2020/02/06;0,0;0,4;13,8;6,9;90;5,1;70;542;1,8
16089001;COGNAC;-0,316;45,665;30;2020/02/07;0,0;4,1;15,5;6,8;150;5,1;150;326;1,4
16089001;COGNAC;-0,316;45,665;30;2020/02/08;0,6;5,5;12,3;8,1;150;5,6;150;129;0,7
16089001;COGNAC;-0,316;45,665;30;2020/02/09;0,4;6,1;16,8;21,8;250;14,1;240;117;1,4
16089001;COGNAC;-0,316;45,665;30;2020/02/10;1,2;12,2;15,6;22,5;250;15,4;240;220;2,6
16089001;COGNAC;-0,316;45,665;30;2020/02/11;0,4;9,6;12,3;13,4;260;9,0;280;29;1,8
16089001;COGNAC;-0,316;45,665;30;2020/02/12;0,4;3,6;13,3;5,3;190;3,8;240;325;1,0
16089001;COGNAC;-0,316;45,665;30;2020/02/13;1,8;3,7;14,2;21,0;280;14,6;260;61;0,8
16089001;COGNAC;-0,316;45,665;30;2020/02/14;0,0;7,2;15,2;6,1;190;4,2;230;99;1,6
16089001;COGNAC;-0,316;45,665;30;2020/02/15;0,0;3,6;16,1;10,0;170;7,4;180;369;1,2
16089001;COGNAC;-0,316;45,665;30;2020/02/16;0,8;9,7;20,0;12,2;230;9,0;220;223;3,2
16089001;COGNAC;-0,316;45,665;30;2020/02/17;4,0;8,7;14,4;16,4;260;10,9;250;222;1,9
16089001;COGNAC;-0,316;45,665;30;2020/02/18;2,0;4,2;13,0;11,7;280;7,5;250;334;1,2
16089001;COGNAC;-0,316;45,665;30;2020/02/19;0,0;6,4;14,6;10,4;270;7,5;240;237;1,7
16089001;COGNAC;-0,316;45,665;30;2020/02/20;0,0;3,3;14,6;11,1;260;8,1;260;426;1,2
16089001;COGNAC;-0,316;45,665;30;2020/02/21;0,0;0,6;13,3;4,6;340;3,5;340;527;0,9
16089001;COGNAC;-0,316;45,665;30;2020/02/22;0,0;-0,4;15,4;7,2;200;4,4;200;579;1,0
16089001;COGNAC;-0,316;45,665;30;2020/02/23;0,0;3,9;15,1;9,9;190;7,0;210;196;1,2
16089001;COGNAC;-0,316;45,665;30;2020/02/24;0,8;8,6;13,7;10,2;280;7,8;260;178;1,8
16089001;COGNAC;-0,316;45,665;30;2020/02/25;6,4;9,5;13,6;17,6;260;11,1;260;172;2,1
16089001;COGNAC;-0,316;45,665;30;2020/02/26;5,8;4,8;10,8;16,2;290;9,6;290;250;1,7
16089001;COGNAC;-0,316;45,665;30;2020/02/27;5,3;6,9;14,3;21,7;250;14,5;260;136;1,4
16089001;COGNAC;-0,316;45,665;30;2020/02/28;0,6;3,3;13,8;9,2;170;6,8;170;0;0,5
16089001;COGNAC;-0,316;45,665;30;2020/02/29;1,0;8,8;14,3;20,5;230;14,0;230;62;2,4
16089001;COGNAC;-0,316;45,665;30;2020/03/01;13,0;7,6;12,7;24,9;250;16,0;270;114;1,7
16089001;COGNAC;-0,316;45,665;30;2020/03/02;4,9;7,5;11,7;21,1;260;14,9;300;247;2,0
16089001;COGNAC;-0,316;45,665;30;2020/03/03;7,3;4,5;8,4;9,0;30;6,7;30;10;0,8
16089001;COGNAC;-0,316;45,665;30;2020/03/04;9,2;3,4;13,2;11,4;150;7,9;150;1;0,2
16089001;COGNAC;-0,316;45,665;30;2020/03/05;12,4;9,4;13,4;24,3;260;17,0;260;11;1,7
16089001;COGNAC;-0,316;45,665;30;2020/03/06;0,7;6,0;10,6;19,5;280;12,6;290;119;1,7
16089001;COGNAC;-0,316;45,665;30;2020/03/07;0,0;2,7;13,1;6,3;280;4,5;250;240;1,3
16089001;COGNAC;-0,316;45,665;30;2020/03/08;1,6;6,6;13,0;14,9;240;10,0;210;92;0,9
16089001;COGNAC;-0,316;45,665;30;2020/03/09;3,4;6,5;13,6;12,1;300;8,6;300;261;2,0
16089001;COGNAC;-0,316;45,665;30;2020/03/10;0,6;9,0;13,9;12,6;260;8,5;250;13;1,0
16089001;COGNAC;-0,316;45,665;30;2020/03/11;0,0;11,5;14,5;8,6;230;6,1;220;4;0,9
16089001;COGNAC;-0,316;45,665;30;2020/03/12;0,0;10,4;15,6;12,0;260;7,2;270;44;2,2
16089001;COGNAC;-0,316;45,665;30;2020/03/13;0,0;1,9;14,1;5,9;280;3,7;290;418;1,5
16089001;COGNAC;-0,316;45,665;30;2020/03/14;0,0;2,8;14,4;9,4;260;6,7;250;76;1,4
16089001;COGNAC;-0,316;45,665;30;2020/03/15;11,3;3,8;19,5;9,7;180;7,1;140;662;2,4
16089001;COGNAC;-0,316;45,665;30;2020/03/16;3,0;9,3;12,6;8,7;340;6,4;340;0;0,5
16089001;COGNAC;-0,316;45,665;30;2020/03/17;0,0;8,7;15,3;4,1;80;3,0;70;0;1,7
16089001;COGNAC;-0,316;45,665;30;2020/03/18;0,0;5,1;19,7;5,0;60;2,7;60;679;1,6
16089001;COGNAC;-0,316;45,665;30;2020/03/19;0,0;7,2;22,9;6,7;150;4,8;150;676;2,7
16089001;COGNAC;-0,316;45,665;30;2020/03/20;0,0;9,9;21,4;10,5;110;8,0;140;629;4,4
16089001;COGNAC;-0,316;45,665;30;2020/03/21;0,0;5,4;18,6;10,7;50;8,1;30;690;2,5
16089001;COGNAC;-0,316;45,665;30;2020/03/22;0,0;7,2;17,9;8,1;360;5,6;30;484;2,6
16089001;COGNAC;-0,316;45,665;30;2020/03/23;0,0;9,0;19,6;8,1;160;5,5;150;664;3,0
16089001;COGNAC;-0,316;45,665;30;2020/03/24;0,0;6,5;18,5;8,5;30;6,1;20;684;2,9
16089001;COGNAC;-0,316;45,665;30;2020/03/25;0,0;2,7;16,2;10,2;70;6,7;30;700;3,3
16089001;COGNAC;-0,316;45,665;30;2020/03/26;0,0;2,4;12,2;11,8;30;7,7;20;670;3,3
16089001;COGNAC;-0,316;45,665;30;2020/03/27;0,0;2,1;15,1;9,0;30;5,7;20;671;2,8
16089001;COGNAC;-0,316;45,665;30;2020/03/28;0,0;2,2;17,6;8,6;360;4,6;340;624;2,5
16089001;COGNAC;-0,316;45,665;30;2020/03/29;0,0;7,0;9,3;16,9;30;11,7;30;20;3,0
16089001;COGNAC;-0,316;45,665;30;2020/03/30;4,6;1,1;6,4;16,9;40;11,6;40;0;1,2
16089001;COGNAC;-0,316;45,665;30;2020/03/31;0,0;2,8;15,6;15,0;40;10,9;50;703;4,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/01;1,6;7,6;12,1;8,0;230;5,3;240;68;0,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/02;0,6;9,8;12,3;8,2;210;5,5;170;18;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/03;1,4;9,6;13,9;13,8;250;8,5;240;317;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/04;0,2;4,7;9,7;7,5;10;5,0;10;434;0,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/05;0,0;0,6;9,2;8,4;60;6,3;60;471;0,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/06;3,0;0,2;11,6;10,2;160;6,8;160;57;0,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/07;2,2;6,8;12,7;9,0;240;5,7;230;4;0,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/08;1,4;10,3;12,1;8,7;210;5,7;190;0;0,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/09;6,9;10,4;12,5;25,9;240;13,9;250;3;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/10;0,0;8,7;11,4;21,5;290;12,7;280;148;1,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/11;0,0;3,3;9,8;7,3;150;5,0;160;401;0,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/12;6,2;5,1;11,8;9,4;230;6,4;240;11;0,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/13;2,4;8,6;11,0;13,1;160;8,6;170;28;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/14;5,9;7,7;11,4;14,1;160;9,8;160;0;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/15;0,4;9,1;13,2;15,3;170;10,1;160;58;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/16;6,2;7,2;14,4;16,3;160;10,4;160;424;1,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/17;2,2;7,1;12,3;17,0;290;10,7;310;220;1,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/18;0,0;3,8;9,8;10,9;110;7,6;100;289;1,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/19;0,0;2,0;8,1;16,0;40;11,4;50;486;1,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/20;0,0;2,0;7,4;18,7;50;13,3;50;499;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/21;0,0;-0,4;7,8;11,7;60;8,5;60;483;1,3
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/22;0,0;1,1;9,4;14,3;60;9,8;70;443;1,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/23;1,2;4,4;7,2;13,0;80;9,0;80;0;1,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/24;0,0;3,1;12,5;8,6;90;6,6;90;266;0,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/25;0,0;5,1;11,6;9,2;160;6,5;160;158;0,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/26;3,8;8,6;13,3;12,6;210;7,6;200;272;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/27;18,6;9,8;12,3;22,8;270;14,0;280;8;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/28;2,6;7,8;11,6;21,1;290;13,3;280;172;1,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/29;12,3;9,1;12,5;11,1;170;7,4;160;64;1,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/30;5,0;10,0;13,4;15,6;240;10,2;240;0;0,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/01/31;5,4;11,3;12,9;10,4;160;6,6;170;2;0,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/01;8,2;11,9;14,6;14,8;250;9,5;240;99;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/02;0,6;12,0;14,4;21,3;220;12,6;240;20;0,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/03;0,4;12,1;16,8;21,3;290;13,2;290;462;1,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/04;0,0;8,6;12,2;15,0;320;10,7;310;497;2,3
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/05;0,0;4,9;11,3;10,1;100;6,6;90;267;1,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/06;0,0;2,5;11,4;12,2;90;8,5;80;545;2,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/07;0,0;3,9;13,2;10,9;160;7,5;160;278;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/08;1,8;8,2;11,0;11,7;150;8,3;170;27;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/09;1,2;7,4;14,3;22,8;250;15,0;240;0;0,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/10;2,6;10,6;13,6;23,4;290;14,6;280;218;1,9
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/11;1,8;9,3;12,3;15,4;300;10,2;300;106;2,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/12;0,4;4,9;12,3;10,1;270;6,9;290;401;1,3
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/13;0,6;7,8;13,2;21,2;270;13,5;270;104;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/14;0,4;10,1;13,9;10,3;280;7,9;290;418;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/15;0,0;6,2;13,9;11,6;160;7,2;160;297;1,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/16;11,7;11,5;16,8;21,0;250;12,1;250;194;2,5
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/17;3,8;8,4;13,2;14,3;250;10,0;280;361;2,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/18;0,2;6,1;12,4;12,7;280;8,4;270;408;1,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/19;1,8;9,3;13,3;16,5;240;9,6;260;280;1,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/20;0,4;9,1;13,1;15,9;240;9,7;240;84;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/21;0,0;2,4;11,4;5,9;260;2,9;210;540;1,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/22;0,0;3,0;12,6;8,8;250;5,8;260;128;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/23;1,4;10,1;11,9;10,3;240;6,4;240;0;1,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/24;2,8;9,5;11,4;13,2;260;7,6;260;2;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/25;5,0;8,8;12,9;23,9;310;15,1;310;262;2,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/26;12,1;4,7;11,6;28,2;320;18,8;310;252;2,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/27;1,8;8,0;13,4;23,9;280;15,4;310;273;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/28;1,6;4,8;13,6;13,4;160;9,3;160;0;0,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/02/29;7,6;8,6;14,1;28,5;230;15,8;250;111;2,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/01;26,9;8,0;12,0;27,3;290;17,6;290;163;1,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/02;5,6;8,0;10,8;22,5;300;15,5;310;337;2,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/03;11,3;5,4;8,1;15,4;320;9,3;320;68;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/04;20,5;5,6;13,3;14,5;150;10,3;160;9;0,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/05;8,2;9,4;12,5;27,0;300;19,9;300;54;1,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/06;0,4;7,3;10,6;22,5;310;15,5;300;203;2,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/07;0,2;6,2;12,4;11,5;340;8,3;330;268;1,5
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/08;3,6;9,3;13,4;18,0;300;11,8;300;122;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/09;4,8;7,2;12,4;18,7;320;11,2;330;288;1,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/10;0,8;9,3;13,8;14,4;250;8,7;260;37;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/11;0,4;11,7;13,7;12,6;240;8,0;240;1;1,2
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/12;0,0;10,0;13,5;12,8;230;8,5;310;163;2,3
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/13;0,0;5,0;12,5;7,5;310;5,5;320;416;2,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/14;0,4;7,0;13,5;10,9;250;7,9;290;196;1,5
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/15;16,9;6,2;13,7;8,9;160;6,2;160;648;1,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/16;0,0;8,8;11,3;10,4;40;6,9;30;4;1,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/17;0,0;10,0;16,1;5,6;130;3,7;320;111;2,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/18;0,2;7,5;17,0;6,4;320;4,8;320;679;1,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/19;0,0;9,3;21,3;7,7;150;5,1;160;683;2,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/20;0,0;11,2;19,7;11,8;140;7,1;130;499;4,4
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/21;0,0;8,7;16,2;15,8;60;9,6;70;619;2,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/22;0,0;6,4;13,6;11,5;60;7,8;60;285;2,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/23;0,2;6,8;16,2;9,0;160;6,1;70;697;1,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/24;0,0;6,0;17,6;9,8;110;6,5;50;700;3,7
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/25;0,0;0,9;14,8;10,9;50;7,4;60;703;3,0
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/26;0,0;1,6;11,9;14,8;50;8,8;60;706;3,3
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/27;0,0;0,5;14,2;9,1;40;5,7;360;555;2,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/28;0,0;3,3;14,4;8,6;300;6,7;300;652;2,1
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/29;0,0;6,3;11,0;21,9;30;13,6;50;177;3,8
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/30;0,0;2,2;8,1;18,5;40;12,5;40;66;3,6
17300009;LA ROCHELLE-ILE DE RE;-1,193;46,178;20;2020/03/31;0,0;2,7;15,0;21,4;60;14,2;80;696;5,2
17323001;CHASSIRON;-1,412;46,047;11;2020/01/01;1,0;9,1;12,1;9,9;220;7,5;220;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/02;0,4;9,5;12,5;12,0;180;8,6;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/03;0,8;9,4;13,1;13,8;230;10,1;220;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/04;0,0;7,3;9,6;11,1;360;8,7;20;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/05;0,0;5,8;9,3;13,2;50;9,0;50;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/06;0,6;2,3;11,4;10,2;170;7,9;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/07;0,8;9,4;11,9;7,1;220;5,7;220;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/08;1,0;11,0;12,0;9,8;170;7,3;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/09;3,0;11,2;12,9;26,1;240;18,9;240;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/10;0,2;9,9;10,7;21,3;280;15,5;270;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/11;0,0;4,5;11,0;8,3;170;6,2;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/12;1,8;6,4;12,1;9,4;190;7,1;190;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/13;1,0;10,1;12,4;16,3;170;12,4;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/14;4,2;9,2;12,3;17,6;160;13,4;160;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/15;0,4;10,3;13,7;18,9;160;14,2;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/16;3,0;6,8;15,1;19,2;170;13,0;160;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/17;2,0;9,9;12,2;18,4;240;13,5;260;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/18;0,0;6,0;10,0;17,3;60;11,7;50;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/19;0,0;4,9;8,1;18,5;30;12,8;40;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/20;0,0;4,3;7,6;19,5;60;13,8;30;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/21;0,0;2,4;7,9;15,8;50;10,6;50;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/22;0,0;4,0;9,4;15,2;50;10,2;50;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/23;1,6;6,2;8,5;15,5;50;9,7;50;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/24;0,0;6,1;13,1;9,1;70;5,8;80;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/25;0,0;5,8;11,5;8,3;160;6,4;170;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/26;2,4;8,6;12,5;14,7;180;9,9;190;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/27;12,1;9,6;12,3;25,0;270;14,2;250;;
17323001;CHASSIRON;-1,412;46,047;11;2020/01/28;1,6;8,1;11,6;24,2;290;16,1;270;;
