STATION;NOM;LONGITUDE;LATITUDE;ALTITUDE;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
48095005;MENDE;3.454;44.534;932;2020/01/24;0.4;3.9;6.7;9.9;170;5.6;160;5;0.6
48095005;MENDE;3.454;44.534;932;2020/01/25;10.7;2.6;7.1;7.3;190;4.4;170;8;0.6
48095005;MENDE;3.454;44.534;932;2020/01/26;0.2;0.7;7.0;6.7;260;3.5;260;33;0.4
48095005;MENDE;3.454;44.534;932;2020/01/27;6.4;-1.5;5.5;8.2;220;4.5;210;53;0.3
48095005;MENDE;3.454;44.534;932;2020/01/28;4.4;2.7;5.6;16.6;270;7.7;260;29;0.7
48095005;MENDE;3.454;44.534;932;2020/01/29;0.0;1.6;6.5;14.4;280;8.2;290;196;1.1
48095005;MENDE;3.454;44.534;932;2020/01/30;0.0;-1.0;9.6;4.5;250;3.3;120;82;0.4
48095005;MENDE;3.454;44.534;932;2020/01/31;0.2;6.8;9.9;5.3;270;3.4;270;19;0.5
48095005;MENDE;3.454;44.534;932;2020/02/01;1.6;3.9;10.4;11.7;320;6.9;320;50;0.6
48095005;MENDE;3.454;44.534;932;2020/02/02;0.2;6.2;11.4;6.6;270;4.2;270;19;0.3
48095005;MENDE;3.454;44.534;932;2020/02/03;0.2;6.7;15.3;14.2;310;8.2;300;467;1.4
48095005;MENDE;3.454;44.534;932;2020/02/04;0.2;1.7;6.8;20.4;340;12.3;330;308;1.5
48095005;MENDE;3.454;44.534;932;2020/02/05;0.0;-0.6;6.6;14.7;330;7.4;350;394;1.9
48095005;MENDE;3.454;44.534;932;2020/02/06;0.0;-1.7;8.0;12.4;160;7.5;160;176;1.7
48095005;MENDE;3.454;44.534;932;2020/02/07;0.0;2.0;9.3;7.9;180;5.1;170;337;1.3
48095005;MENDE;3.454;44.534;932;2020/02/08;0.0;1.3;6.2;9.1;160;5.7;160;0;0.6
48095005;MENDE;3.454;44.534;932;2020/02/09;1.4;3.7;7.4;8.3;160;5.3;170;0;0.7
48095005;MENDE;3.454;44.534;932;2020/02/10;1.4;5.6;9.5;18.2;310;9.0;290;28;1.0
48095005;MENDE;3.454;44.534;932;2020/02/11;0.8;4.7;8.2;15.9;330;9.1;300;20;1.6
48095005;MENDE;3.454;44.534;932;2020/02/12;0.0;-2.5;7.9;9.1;320;5.4;330;529;1.1
48095005;MENDE;3.454;44.534;932;2020/02/13;4.0;-2.9;7.3;20.6;280;10.8;300;26;0.4
48095005;MENDE;3.454;44.534;932;2020/02/14;0.0;2.6;10.5;14.2;310;8.8;320;347;1.8
